index,md5,aHash,aHash_binary,dHash,dHash_binary,pHash,pHash_binary,wHash,wHash_binary
1513,343258ff801538352aa50e8685530239,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,48555123370139649,0000000010101100100000001010000010100000100000001010000000000001,15005760674829751744,1101000000111111001010111101010001101111110000001101010111000000,139081753198080,0000000000000000011111100111111001111110011111100111111000000000
1514,344213c2f0258ec925056d5c3ef01883,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,48555123370139649,0000000010101100100000001010000010100000100000001010000000000001,15005760674829751744,1101000000111111001010111101010001101111110000001101010111000000,139081753198080,0000000000000000011111100111111001111110011111100111111000000000
1515,344ea3db8cddf4f6cbe9dbee36850e0e,17027580355820568,0000000000111100011111100111111001111110011111100011110000011000,8210287421035704433,0111000111110000110011001110100011010010101100001111000001110001,10479628085621961031,1001000101101111000111100011100001101101101101000011000101000111,17027580355820544,0000000000111100011111100111111001111110011111100011110000000000
1516,3461655d85e04694583541959ba41925,9147216006762479616,0111111011110001011100000111111001111110110110000100000000000000,14454218070340848744,1100100010010111101100101100000011010100101100101100110001101000,13899586144419650631,1100000011100101001111111111010010000111000100110001110001000111,9140443015137738752,0111111011011001011000000111111001111110111111000100000000000000
1517,346c7f9f16306f071cffc35a3cdea2b6,9077776042688512,0000000000100000010000000011000001110000011000000000000000000000,13891549213735559296,1100000011001000101100100110100011001000100100001010000010000000,14059737629056727139,1100001100011110001110001110000111000111000111100111100001100011,35041978865186816,0000000001111100011111100111111001111110011111000111100000000000
1518,3475d208c6a67e7ddb3c266b79789773,14052078143693312192,1100001100000011000000101001111011011110110111101101000011000000,2866020149568742432,0010011111000110001001100010010000100110001010000010010000100000,18203946183613494180,1111110010100001011010001001101011111000100111000011001110100100,14052078419110187200,1100001100000011000000101101111011111110111111101101000011000000
1519,347929a516a5f2b3342a5b6d9c4c9ced,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,48555123370139649,0000000010101100100000001010000010100000100000001010000000000001,15005760674829751744,1101000000111111001010111101010001101111110000001101010111000000,139081753198080,0000000000000000011111100111111001111110011111100111111000000000
1520,347f5f0eefc04be5c593099f9299318e,8970746589517463040,0111110001111110011111100111111001111110001111000011111000000000,14469175920883720408,1100100011001100110101101101011011001100111010001110000011011000,9642306627890211539,1000010111010000010110101100101001111010110010100110101011010011,8970746589513528320,0111110001111110011111100111111001111110000000000011010000000000
1521,348d6c08f155f0781574c34e573b6f1f,900296056195923456,0000110001111110011111100111111000111110001111100011111000000000,15625435388407104192,1101100011011000101100101011001011011010110100101100001011000000,9653564789436017167,1000010111111000010110100000011101111010100011010110101000001111,35534558996610560,0000000001111110001111100111111000111110001111100011111000000000
1522,34a1e9fcc84adc4ab2ec364845f64220,4359058363447540792,0011110001111110011111000111110001111100011111000111110000111000,17363866583368000752,1111000011111000110110001010100011101100111011001110010011110000,14992814350617820000,1101000000010001001011010011011101101111111101000011101101100000,35039771218443288,0000000001111100011111000111110001111100011111000111110000011000
1523,34a478a2d1b7ff6ad55497e1bdfc8074,13784148251508592,0000000000110000111110001001110000011100000011111111111101110000,14187590311990847172,1100010011100100011100100011100000111100111111001110011011000100,14144510342439975364,1100010001001011011001010011011100110010111110010011100111000100,13784560601923440,0000000000110000111110001111110000011110000011111111111101110000
1524,34ad85930b945bde49b15967d8cd13a1,17904192777499737152,1111100001111000011110000111100001111100111111000111110001000000,11644507196529154521,1010000110011001100110011001100110011001100110011001100111011001,13891678463787022128,1100000011001001001001111111011000100111111110000011011100110000,8140388785352113216,0111000011111000011110000111100001111100011111000111110001000000
1525,34b013d36146ba868e4dfa51529c47a4,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,2496870658911273472,0010001010100110101010101010001010100010100000001000001000000000,15366047544351510570,1101010100111111001010101101010000101010110101011101000000101010,280371153214976,0000000000000000111111101111111011111110111111100001111000000000
1526,34b9454ae640abf2cdb8363ddf4a59a9,4359012308995964447,0011110001111110010100101001100110011001010000100111111000011111,17355930354722470130,1111000011011100101001101011001110110011101001101111100011110010,10112419386293382282,1000110001010110100001111101101010011011110010100110110010001010,4359011759241199132,0011110001111110010100100001100110011001010100100111111000011100
1527,34d04aaa2c2b2455c9f988f2de5fab04,280371145932288,0000000000000000111111101111111011111110100011101111111000000000,40174816803569282,0000000010001110101110101100100001110100011111100011111010000010,15378150255924165269,1101010101101010001010100010111001001010111100010011101010010101,280371146964480,0000000000000000111111101111111011111110100111101011111000000000
1528,34d19df50f7dc936b5e4e13bb29a74ac,277076929871872,0000000000000000111110111111111111111111111110110000000000000000,329803902510879492,0000010010010011101100101110011011100110101100101101001100000100,14251142085582580023,1100010111000110001110100011100010010110110001001110100100110111,277076929872128,0000000000000000111110111111111111111111111110110000000100000000
1529,34d534435579279a80a9caebd08bfedf,123679966759936,0000000000000000011100000111110001111100011111000000110000000000,3495005244959504512,0011000010000000110000001100000011000001111100000011100010000000,14079444974900135282,1100001101100100001111001001101111001011100101001100010101110010,136874106494464,0000000000000000011111000111110001111100011111110001111000000000
1530,34fb450417471eba939057e903b25523,123679966759936,0000000000000000011100000111110001111100011111000000110000000000,3495005244959504512,0011000010000000110000001100000011000001111100000011100010000000,14079444974900135282,1100001101100100001111001001101111001011100101001100010101110010,136874106494464,0000000000000000011111000111110001111100011111110001111000000000
1531,3503df16479880fdf484ace875ff3588,233096464838656,0000000000000000110100111111111111111111111111000011000000000000,8071355373455532038,0111000000000011001101101111001011000010110000011110000000000110,14212303533743403068,1100010100111100001111101100001110010000110011011111000000111100,246290604374016,0000000000000000110111111111111111111111111111000011100000000000
1532,3504523e2b4e02bfaf9409c47174e778,17027549900979720,0000000000111100011111100111011101100111001111100011111000001000,8138192426321763440,0111000011110000101010101110010011001100101011101101110001110000,10686016309412510939,1001010001001100010110110011011101101010100100000011110011011011,17590499854396936,0000000000111110011111100111011101100111001111100010111000001000
1533,350ad4db3bcacf3c15117afddf0bd273,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,2496870658911273472,0010001010100110101010101010001010100010100000001000001000000000,15366047544351510570,1101010100111111001010101101010000101010110101011101000000101010,280371153214976,0000000000000000111111101111111011111110111111100001111000000000
1534,350e1b1e61f5278892a75ab15403a111,4359198540476349440,0011110001111110111110111111100111111110011111100111110000000000,16777230447562508512,1110100011010100101100100011001111010101110101001100100011100000,13879275818674904680,1100000010011101000101111101001001001111110010010101111001101000,1764987716123770880,0001100001111110011111101111100111111100011111000100000000000000
1535,3516a2a237611c8efca4b2b988c34275,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,48555123370139649,0000000010101100100000001010000010100000100000001010000000000001,15005760674829751744,1101000000111111001010111101010001101111110000001101010111000000,139081753198080,0000000000000000011111100111111001111110011111100111111000000000
1536,3519293de1a4f8f4b19e6b3669a62a22,13643273358740480,0000000000110000011110000111110000011110000111110000110000000000,7269603615674906657,0110010011100010110100011111100011110010001100101011100000100001,9638387770807458153,1000010111000010011011101001110001110110011100101001100101101001,3492819130164125184,0011000001111000111111000111111000111110000111110001111000000000
1537,351c913e4120081d8f04317121654a39,8866461757939456,0000000000011111011111111111111111111111011111110001111100000000,68904429065368704,0000000011110100110011000011011010010001111001000111010010000000,9291276790406275520,1000000011110001001111110000001101111001111111110110000111000000,1266635235067648,0000000000000100011111111111111101111111001111110000011100000000
1538,3520b051a02ec0c29891adf487d7817c,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,2496870658911273472,0010001010100110101010101010001010100010100000001000001000000000,15366047544351510570,1101010100111111001010101101010000101010110101011101000000101010,280371153214976,0000000000000000111111101111111011111110111111100001111000000000
1539,352a05c74561954382aea3c6cdeeadba,18410997859763683839,1111111110000001000000010000000111111111101100010000000111111111,9019354542171300153,0111110100101011001011110010101101100101011011010010000100111001,12267200481046594960,1010101000111101110110011101011111010101010010001000010110010000,18410997858689942015,1111111110000001000000010000000110111111101100010000000111111111
1540,354d55aa4a0937d8de41daf825d9d808,0,0000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000000000000000000000000000000000000000000000000000,9223372036854775808,1000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000000000000000000000000000000000000000000000000000
1541,355e520c9be3e2c0b239663dd21e2a9d,35183268231659520,0000000001111100111111101111111011111100111111000100000000000000,14180067988622835716,1100010011001001101110001011010011011000110000001000000000000100,15028841029399584060,1101000010010001001010110100101000111111001011011001110100111100,35183268231659520,0000000001111100111111101111111011111100111111000100000000000000
1542,356854bd987fb217341830c0604d5450,1736164303338995712,0001100000011000000110000011110000111100001111000000000000000000,3509131395205771348,0011000010110010111100000110100101101001011010010011000001010100,14757504976500921910,1100110011001101001100001001011001100111011001011001011000110110,1736203885757601816,0001100000011000001111000011110000111100001111000001100000011000
1543,35724e234f6258e601257fb219db9079,105226673176,0000000000000000000000000001100001111111111111111001110000011000,13651746328426737,0000000000110000100000000011000011100010011110000011100011110001,10749646548988782017,1001010100101110011010101001010100001101011110101110010111000001,124554051132,0000000000000000000000000001110011111111111111111111111000111100
1544,35755a6839f3c54e602d777cd11ef557,15833877939155141059,1101101110111101001111000001100000011100001111001000000111000011,3704730569044160791,0011001101101001110110001101001011110100011010000111000100010111,11210016712860229944,1001101110010001111110101100111010100000001110011110000100111000,16122108452678697411,1101111110111101001111000011100000011000001111001000000111000011
1545,3576d40ce18bb0349f9dfa42b8911c3a,10306214583051998207,1000111100000111000001111000111100000001110000111101001111111111,4268705715334096713,0011101100111101011111010011101101000101001010110010011101001001,13482528689484575042,1011101100011011100100000110100011011010101111011011000101000010,10306214583035216895,1000111100000111000001111000111100000000110000111100001111111111
1546,357fae1e3ecbab0305fe622103318afb,2170236250134739992,0001111000011110001110100101111011111111111101001111110000011000,12860260280204829873,1011001001111000110100101001011010011000101011001010010010110001,10393497532153352073,1001000000111101000111101111000000111001111001100100111110001001,1012791421255318552,0000111000001110001010000110111001111111011111000111110000011000
1547,358f9913a28e295f626916f0decec217,2053641423613213727,0001110001111111111111111111111001111110011111100011110000011111,17938333825152762997,1111100011110001110000111001001010010110100110101100010001110101,9352580390404439915,1000000111001011000010100101000000011111010101110011111101101011,1764702944621634575,0001100001111101011110111111101001110100010000100010010000001111
1548,35947b085e4593ccf38a5eb26ca4d4cf,900296056195923456,0000110001111110011111100111111000111110001111100011111000000000,15625435388407104192,1101100011011000101100101011001011011010110100101100001011000000,9653564789436017167,1000010111111000010110100000011101111010100011010110101000001111,35534558996610560,0000000001111110001111100111111000111110001111100011111000000000
1549,359de220c003a546008471a33d5bfe8b,8387725107264750354,0111010001100111001011111000101110000100001001000000001100010010,9640597366969476454,1000010111001010010010000011101000101000110010000010010101100110,10944666700107895603,1001011111100011010001000110000001011100111110100101001100110011,17615660118594028854,1111010001110111011001011000101111001100110100000000010100110110
1550,35ac4323f2ba28cc314cc9cd8be87326,4485730252222627839,0011111001000000100000111110010111100001111100111111111111111111,16761059215698988766,1110100010011011001111101000110110000011000001101000111011011110,16220450514986482908,1110000100011010100111011100110111000010100100100011110011011100,1747400799559088111,0001100001000000000000111100010011100001111100111111011111101111
1551,35c6928790ce08309af997654ed6d719,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,2496870658911273472,0010001010100110101010101010001010100010100000001000001000000000,15366047544351510570,1101010100111111001010101101010000101010110101011101000000101010,280371153214976,0000000000000000111111101111111011111110111111100001111000000000
1552,35c73da756c08dbcfba4cecb1bf93830,31806672368238592,0000000001110000111111111111111111111111111111110000000000000000,13874111208194486852,1100000010001010101111101010001010111010101100101011001001000100,13889173855080857531,1100000011000000010000100000100001111111101111001011111110111011,27303072730382336,0000000001100000111111111111111111111111010111110000000000000000
1553,35d39b382609aafde127a2c965ce77d9,17365034634378624000,1111000011111100111111101111111011111110011111100011110000000000,11653247356617552428,1010000110111000101001101011101010110010111100101111001000101100,15334874140277433645,1101010011010000011010101100100001101110100011110110010100101101,8105492511045728256,0111000001111100011111100111111001111010011110000011100000000000
1554,35dd4e1df7424df6e6f7ffb7467d7062,4358437714936090220,0011110001111100010010000000001001111110011011100100111001101100,7552689058462080217,0110100011010000100010101010111011001100100111001001110011011001,10452655269568199902,1001000100001111010010101001011001001110001110100011110011011110,4358437714936098412,0011110001111100010010000000001001111110011011100110111001101100
1555,35e6b42e6ca4aa2e1fca1c020236157b,3396115445563136,0000000000001100000100001011111110111110101111111011111100000000,8653801264182092392,0111100000011000011110100110011001100100011001100110001001101000,11327533708674409508,1001110100110011011110111110010001100110110011010010010000100100,3411504313319168,0000000000001100000111101011111010111110101111101011111100000000
1556,35eb9e586dfef4b385d4ee13a85e29de,71774601310305792,0000000011111110111111101001111010011110111111101111111000000000,9985105138047420994,1000101010010010001110000011100000111110001111101000101001000010,15409737605239683630,1101010111011010011000101011010100101010010010100011101000101110,71666780445015552,0000000011111110100111001000111010011110100111101111111000000000
1557,35ecd6b1411bd317af60ddfa7d6dbb6c,26491878341632,0000000000000000000110000001100000011110111111110111110000000000,1166628224811458560,0001000000110000101100100011000001111100110101001110000000000000,11275165824455450910,1001110001111001011011111001010000110110010010101010000100011110,6781909052947980,0000000000011000000110000001110000111111111111111111111000001100
1558,35f35ff23b31190d670890c27c0b4639,9225623846598146807,1000000000001000000000000000001001001111110110101111101011110111,1212289182260954757,0001000011010010111010101001011010011001101101101000011010000101,14131150886113991363,1100010000011011111011101101110001100010010001010101101011000011,9234928223766444757,1000000000101001000011100100101001101111110100111111101011010101
1559,36007616114bdd682c5a8348829bf4b9,1764987185611619352,0001100001111110011111100111111001110111011111110011110000011000,16198547105267114224,1110000011001100110011001100010011000110111000001110000011110000,9525494258968181294,1000010000110001010110101000111101101111110100100011101000101110,593488298177869848,0000100000111100011111100111011001110111001111100011100000011000
1560,360df4c2f2b99052c07e08edbe15ab2c,900295918756969984,0000110001111110011111100101111000111110001111100011111000000000,15625433206562669250,1101100011011000101100001011011011011010110000101100001011000010,9644541097476386439,1000010111011000010010110000011101111000101111000110111010000111,35604790301834752,0000000001111110011111100101111000111110001111100011111000000000
1561,361c9d44809f788b92023b762e363449,17025252114185216,0000000000111100011111000110000001101000011110100011110000000000,10552440539155034265,1001001001110001110011001100001011011001110001000111000010011001,14092395373526279826,1100001110010010001111101110110101110001011001000110011010010010,17590504505900544,0000000000111110011111100111100001111100011111100111111000000000
1562,362aa4ed0b0af7fdc024f62e1032fece,3206227439730441728,0010110001111110110011101101111001111110001111100011111000000000,14450004715847729874,1100100010001000101110101011101011001010110100101100001011010010,10770431658500631467,1001010101111000010000101000011101111010100011010010101110101011,900260459506974208,0000110001111110010111100001111000111110001111100011111000000000
1563,3631b45b2870c1ad753d85e7013933b8,2025726534571128783,0001110000011100110100111000110011101001001100011111011111001111,17323577799117743518,1111000001101001101101100011100101011011010000011010010110011110,14491475619469354485,1100100100011100000100000100101111111001101101000110010111110101,871679133279123405,0000110000011000110100111000110110101001001110001111011111001101
1564,3632fb080545d3518d57320466f96cb3,9006210237561994752,0111110011111100011111000111111001111110010111100111111000000000,16841677654776519880,1110100110111001101010001001100010010010100101101001110011001000,15049458465524559042,1101000011011010011010101011110100101011100101100010110011000010,3791037471020436992,0011010010011100011110000111111001111110010111100100111000000000
1565,36346a973ad7589b2043c1c07d80de7a,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,48555123370139649,0000000010101100100000001010000010100000100000001010000000000001,15005760674829751744,1101000000111111001010111101010001101111110000001101010111000000,139081753198080,0000000000000000011111100111111001111110011111100111111000000000
1566,3639dd544ce68403a80db20d71717ca2,34630304399360,0000000000000000000111110111111011111110111111100000000000000000,3495986146814205534,0011000010000100001111001110000011000100100011000001111001011110,10673315478381640881,1001010000011111001110111110000011000000100111011011110010110001,34634616212994,0000000000000000000111110111111111111111111111110000111000000010
1567,363ed92eab0fda8a8d7c0a1c6652cd2a,66229406007296,0000000000000000001111000011110000111100001110000000000000000000,4913551925240135776,0100010000110000011100010111000101100001011000000000000001100000,14973395855688175310,1100111111001100001100000011001011000011100110011000111011001110,66229406269440,0000000000000000001111000011110000111100001111000000000000000000
1568,364d62c5bf303fde219d7a0275dbfac8,4358437714936090220,0011110001111100010010000000001001111110011011100100111001101100,7552689058462080217,0110100011010000100010101010111011001100100111001001110011011001,10452655269568199902,1001000100001111010010101001011001001110001110100011110011011110,4358437714936098412,0011110001111100010010000000001001111110011011100110111001101100
1569,36513bdb5dd7832590b3acfc4769aa6d,1764987741944053272,0001100001111110011111101111111111111111011111100111111000011000,16785188942841954536,1110100011110000111110000110100101101001111010001100000011101000,13963714892062727067,1100000111001001000101001011011000011110001110110001101110011011,34476820187086336,0000000001111010011111000111110000111100001111000111111000000000
1570,3664d7150ac98571e7b5652fd7e44085,612206974305056768,0000100001111110111111101111111111100000011110000011100000000000,8210262843978870896,0111000111110000101101101000111010000111111100101111000001110000,13876750760676112740,1100000010010100000111110100101101101110101110110011100101100100,35746222270068736,0000000001111110111111101111111111110000011110000011100000000000
1571,36655c9be2828cefbc5594fa6776fcce,900172636015180350,0000110001111110000011100011111000111110001101100011101000111110,16765983152329377498,1110100010101100101111001101100011011000110001101100011011011010,10771003128066946715,1001010101111010010010100100011100011011000011010011011010011011,900172498576226366,0000110001111110000011100001111000111110001101100011100000111110
1572,366aaf289f4a2ffc28612870729b0355,71774601310305792,0000000011111110111111101001111010011110111111101111111000000000,9985105138047420994,1000101010010010001110000011100000111110001111101000101001000010,15409737605239683630,1101010111011010011000101011010100101010010010100011101000101110,71666780445015552,0000000011111110100111001000111010011110100111101111111000000000
1573,366eef0b809358cf146845368221b550,71916028679944704,0000000011111111011111110011111100111111000111111111101000000000,12875987539268370946,1011001010110000101100100111001001110010011100101000001000000010,10780599495103221603,1001010110011100011000100001111101101011011000100000111101100011,71845659937800192,0000000011111111001111110011111100111111001111110000000000000000
1574,3673c155eb6a0bd8a94bea265ebb8b76,1764987190019751936,0001100001111110011111100111111101111110001111100000000000000000,8140529936438980721,0111000011111000111110001101100011001000111000001111000001110001,10778620558857370665,1001010110010101010110100100101001101011011010100111110000101001,1764987190019751936,0001100001111110011111100111111101111110001111100000000000000000
1575,36798f62feb7ac1e1c958eface495e08,8716995242281991232,0111100011111000111111001111110011111100111111001111110001000000,10556870221435029896,1001001010000001100010011000100010100000100010001100100110001000,15044671947705104918,1101000011001001011010010110110100100101001111110011101000010110,8140534489970122752,0111000011111000111111001111110011111100011111000010000000000000
1576,367b34b33d0752fa6d8cbbb49a255569,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,2496870658911273472,0010001010100110101010101010001010100010100000001000001000000000,15366047544351510570,1101010100111111001010101101010000101010110101011101000000101010,280371153214976,0000000000000000111111101111111011111110111111100001111000000000
1577,367f720bb3a833e4b4a7dd3ae16db705,15895083341053952,0000000000111000011110000111111001111100001110000000000000000000,67821042069979136,0000000011110000111100101110000011100000111000001100000000000000,14958759108900474217,1100111110011000001100000010011110010110101001101100110101101001,35039779841931264,0000000001111100011111000111111001111110011111000111100000000000
1578,368270cb7c57107638830b5fc8314b0b,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,48555123370139649,0000000010101100100000001010000010100000100000001010000000000001,15005760674829751744,1101000000111111001010111101010001101111110000001101010111000000,139081753198080,0000000000000000011111100111111001111110011111100111111000000000
1579,369537e107ded44da850f33797dfddb2,35747322042253056,0000000001111110111111111111111111111111111111111111111100000000,13892067892769431744,1100000011001010100010100010010100101000001000011010000011000000,17312689347878206353,1111000001000011000001110011110000111110111110000011101110010001,27302851566894848,0000000001100000111111111100110010000000111111111111111100000000
1580,369cd42dfabea188fa57f802a83b55d9,6821913439246336,0000000000011000001111000111111001111111001111000001100000000000,8120659475429879956,0111000010110010011000001100010010001110111010000111000010010100,14181336811494393780,1100010011001110001110101011000110110001010010110100011110110100,1745211371756075008,0001100000111000001111000111111011111111011111100011100000000000
1581,36a71485c71a340aa74717cd11403b18,4557369624441847809,0011111100111111000001111000011100000111000000110000000000000001,8606165850006697787,0111011101101111001111100011111000111111101111110011011100111011,13729025284187711541,1011111010000111010010111100000110101000010111010110100000110101,13816920026256704257,1011111110111111100011111000111100000111000000110000001100000001
1582,36a9ae8c6d32599f21c9d1725485f1a3,612206974305056768,0000100001111110111111101111111111100000011110000011100000000000,8210262843978870896,0111000111110000101101101000111010000111111100101111000001110000,13876750760676112740,1100000010010100000111110100101101101110101110110011100101100100,35746222270068736,0000000001111110111111101111111111110000011110000011100000000000
1583,36ad93a8c46de731545bfeb5694b446d,17507795291815436,0000000000111110001100110011111100111111001010110011111000001100,8704581682970944632,0111100011001100111000101110101111111011110110101110010001111000,9614189501536823699,1000010101101100011101100110100111011010011001000110100110010011,6226805990825484,0000000000010110000111110011111100111111001010110001111000001100
1584,36bb3d4d401570830a3eb4df231f519f,632766718311544,0000000000000010001111110111111101111011011110000111110001111000,16055004835158741201,1101111011001110110101011101010110100010110100001101000011010001,9311037067399139213,1000000100110111011100101110000101111100110100100000111110001101,144185004840745080,0000001000000000001111110111111101111011011110000111100001111000
1585,36bd04882e53e711570fb7f207a1fe4a,71916028679944704,0000000011111111011111110011111100111111000111111111101000000000,12875987539268370946,1011001010110000101100100111001001110010011100101000001000000010,10780599495103221603,1001010110011100011000100001111101101011011000100000111101100011,71845659937800192,0000000011111111001111110011111100111111001111110000000000000000
1586,36bd8feed1b17c59f3c653e6427661a4,9114844116220263936,0111111001111110011011100110111001100010010111100011111000000000,12288786878252098194,1010101010001010100010101000111010010110101100101010001010010010,10503272602105444969,1001000111000011000111101100100001101011100101100111101001101001,1764987116537658880,0001100001111110011111100110111001100010010111100011111000000000
1587,36bfc31c50f94554a4b9d4f2e430e79b,8970183639568357376,0111110001111100011111100111111001111110011111100001100000000000,14540096577180840112,1100100111001000110011001100110011011010101111001011000010110000,13889781682813057385,1100000011000010011010101101100101101011110011001011100101101001,8681953263146110976,0111100001111100011111100111111001101110010111100001000000000000
1588,36cd7526cb8f20aacaac842645894a22,0,0000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000000000000000000000000000000000000000000000000000
1589,36d73402436a580ceee18c093adaeb2a,2917345740382436896,0010100001111100011111100111111001111110011111100111111000100000,14537844777267023060,1100100111000000110011001100110011010100110001001100110011010100,13856286636544180148,1100000001001011011010110100100000111101001101010011111110110100,35041978865313792,0000000001111100011111100111111001111110011111100110100000000000
1590,36dc7d4cbaf2e067170b6ea0b35a5267,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,48555123370139649,0000000010101100100000001010000010100000100000001010000000000001,15005760674829751744,1101000000111111001010111101010001101111110000001101010111000000,139081753198080,0000000000000000011111100111111001111110011111100111111000000000
1591,36e3307f26e5b8bdba30d7ea7ca62cd8,4359026489467813436,0011110001111110010111110111111100111111001111110011111000111100,15057988466652660448,1101000011111000101110001011101011010010110000101100001011100000,9653543896901963527,1000010111111000010001110000011100001110011110110100111100000111,4358952671848054272,0011110001111110000111000101110000111110001111100011111000000000
1592,36fe5fed01c8ed3db85f116edec3904b,123679966759936,0000000000000000011100000111110001111100011111000000110000000000,3495005244959504512,0011000010000000110000001100000011000001111100000011100010000000,14079444974900135282,1100001101100100001111001001101111001011100101001100010101110010,136874106494464,0000000000000000011111000111110001111100011111110001111000000000
1593,3705d2b2b5f6a7725837559b14029a98,35183268231838720,0000000001111100111111101111111011111100111111101111110000000000,10587097308853470340,1001001011101100111011001110100011011000101101001000010010000100,15289484585470336722,1101010000101111001010010011100100101011110001010001111011010010,32790172581821440,0000000001110100011111100111110011111100110111001111110000000000
1594,3707c341817ba5617e31c855cf6eb1c5,632766718311544,0000000000000010001111110111111101111011011110000111110001111000,16055004835158741201,1101111011001110110101011101010110100010110100001101000011010001,9311037067399139213,1000000100110111011100101110000101111100110100100000111110001101,144185004840745080,0000001000000000001111110111111101111011011110000111100001111000
1595,370a0a6b60a6fb330ef6efc7da06b507,35604928818740224,0000000001111110011111100111111001111110011111100111110000000000,15913712055279735025,1101110011011000110111001100110011000000110011001101000011110001,13958196839699855177,1100000110110101011110100001001001101111010010100011011101001001,35587336598092800,0000000001111110011011100111111001111100011011100111110000000000
1596,370c697fe2f69e2d952aa51f29fb8dff,4070206118897262096,0011100001111100010001101110011001110111011111100001111000010000,16341483384950797364,1110001011001000100111001000111011000110111100001011010000110100,10404259136249084422,1001000001100011010110101000111101101111001111010011101000000110,4070206118880484880,0011100001111100010001101110011001110110011111100001111000010000
1597,37207835e128516fe17af3dacc83a00c,123679966759936,0000000000000000011100000111110001111100011111000000110000000000,3495005244959504512,0011000010000000110000001100000011000001111100000011100010000000,14079444974900135282,1100001101100100001111001001101111001011100101001100010101110010,136874106494464,0000000000000000011111000111110001111100011111110001111000000000
1598,3729a14be6b3a92265cf6d8e14c79abe,4080799699451904,0000000000001110011111110111011100111000011111000100000000000000,907733353141671072,0000110010011000111010101010110011100000110010001001010010100000,10778654643767782217,1001010110010101011110010100101001101110011001001010101101001001,35746765818576896,0000000001111110111111110111111001111110011111000100000000000000
1599,373767fd4e4a25f9ae241f6747958769,4359202955677432864,0011110001111110111111111111110111111100111111000111110000100000,16785103180934996192,1110100011110000101010100110100101101001111010001110000011100000,14102183143840890737,1100001110110101000001001101101001001110001000110011111101110001,1746408181522511872,0001100000111100011111001111110011111100011111000011100000000000
1600,3738934b5aa862fc8d4c3188f36ad280,281474976710526,0000000000000000111111111111111111111111111111111111111101111110,45188410545439418,0000000010100000100010101001111010110110100001101000001010111010,13852627616493802444,1100000000111110011010110110110000111110111000010001001111001100,139631509010956,0000000000000000011111101111111001111110011111100111101000001100
1601,37448f390f10eccf5745a6204947203a,16699769639464312831,1110011111000001100000000000001000000111000111111001111111111111,1014243772214096670,0000111000010011010100010101011001001110011110010011001100011110,13502065008227177410,1011101101100000111110001001011010000101100111001101001111000010,16681755240896110591,1110011110000001100000000000001000000011100111111001111111111111
1602,377eb66e11055da13f88181f48af4c5c,4043383642401009527,0011100000011100111110111111111111111111111011111110111101110111,7528051847713299630,0110100001111001000000110100010100101001101011001001110010101110,9965071087287133665,1000101001001011000010110101101101001111010000111110010111100001,3460112205264938755,0011000000000100110010011011011111011101110011110110011100000011
1603,378675331f2042bf9113ad8312e9216a,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,2496870658911273472,0010001010100110101010101010001010100010100000001000001000000000,15366047544351510570,1101010100111111001010101101010000101010110101011101000000101010,280371153214976,0000000000000000111111101111111011111110111111100001111000000000
1604,378d7e77bdca092882177ca426dfb858,8970183363610549248,0111110001111100011111100011111000111110001000000001110000000000,18013541925177323760,1111100111111100111101001111000011101100110011001111000011110000,15047206280240914893,1101000011010010011010100110001101101011110010010110000111001101,8970183363611335680,0111110001111100011111100011111000111110001011000001110000000000
1605,378e72e9e4c7ba4ca7498a262c501a54,70368744144640,0000000000000000001111111111111111111111111111110111111100000000,54719265961007628,0000000011000010011001101110000111101001111110011101101000001100,11125124299178470579,1001101001100100011000011001101101001110100110010110110010110011,33260226690816,0000000000000000000111100011111111111111111111110011111100000000
1606,379773ac4182d59255c273aecec43b70,0,0000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000000000000000000000000000000000000000000000000000
1607,379aaa911ff50d78311f865d91872fdc,4468423499462442879,0011111000000011000001110111111101111111011101110111111101111111,17606513586271605450,1111010001010110111001101101001011001010110011101101001011001010,9330716063513532115,1000000101111101010111001101001011010001110000010101011011010011,288796896283541310,0000010000000010000000110011111100111111001101110011111100111110
